Year,Region,Technology,value
2050,FR,CoalCHPPlant,14.40587979569667
2020,NO,CoalCHPPlant,0.0
2030,NO,CoalCHPPlant,0.0
2040,NO,CoalCHPPlant,0.0
2050,NO,CoalCHPPlant,0.0
2020,DK,CoalCHPPlant,9.09533333333333
2030,DK,CoalCHPPlant,9.09533333333333
2040,DK,CoalCHPPlant,6.845333333333331
2050,DK,CoalCHPPlant,1.7828333333333308
2020,UK,CoalCHPPlant,65.27870677573598
2030,UK,CoalCHPPlant,67.79745677573598
2040,UK,CoalCHPPlant,62.402944275735976
2050,UK,CoalCHPPlant,38.10423750000001
2020,DE,GasCHPPlant,149.81737594177926
2030,DE,GasCHPPlant,149.81737594177926
2040,DE,GasCHPPlant,104.81737594177926
2050,DE,GasCHPPlant,3.567375941779264
2020,FR,GasCHPPlant,9.998711406666668
2030,FR,GasCHPPlant,9.998711406666668
2040,FR,GasCHPPlant,7.298711406666668
2050,FR,GasCHPPlant,1.2237114066666681
2020,NO,GasCHPPlant,8.775
2030,NO,GasCHPPlant,8.775
2040,NO,GasCHPPlant,6.075
2050,NO,GasCHPPlant,0.0
2020,DK,GasCHPPlant,18.28125
2030,DK,GasCHPPlant,18.28125
2040,DK,GasCHPPlant,12.65625
2050,DK,GasCHPPlant,-0.0
2020,UK,GasCHPPlant,18.0
2030,UK,GasCHPPlant,18.0
2040,UK,GasCHPPlant,13.5
2050,UK,GasCHPPlant,3.375
2020,DE,CoalPowerPlantCC,0.0
2030,DE,CoalPowerPlantCC,0.0
2040,DE,CoalPowerPlantCC,0.0
2050,DE,CoalPowerPlantCC,0.0
2020,FR,CoalPowerPlantCC,0.0
2030,FR,CoalPowerPlantCC,-0.0
2040,FR,CoalPowerPlantCC,0.0
2050,FR,CoalPowerPlantCC,0.0
2020,NO,CoalPowerPlantCC,0.0
2030,NO,CoalPowerPlantCC,0.0
2040,NO,CoalPowerPlantCC,0.0
2050,NO,CoalPowerPlantCC,0.0
2020,DK,CoalPowerPlantCC,0.0
2030,DK,CoalPowerPlantCC,0.0
2040,DK,CoalPowerPlantCC,0.0
2050,DK,CoalPowerPlantCC,0.0
2020,UK,CoalPowerPlantCC,0.0
2030,UK,CoalPowerPlantCC,-0.0
2040,UK,CoalPowerPlantCC,0.0
2050,UK,CoalPowerPlantCC,0.0
2020,DE,GasPowerPlantCC,0.0
2030,DE,GasPowerPlantCC,-0.0
2040,DE,GasPowerPlantCC,-0.0
2050,DE,GasPowerPlantCC,0.0
2020,FR,GasPowerPlantCC,-0.0
2030,FR,GasPowerPlantCC,-0.0
2040,FR,GasPowerPlantCC,-0.0
2050,FR,GasPowerPlantCC,0.0
2020,NO,GasPowerPlantCC,-0.0
2030,NO,GasPowerPlantCC,-0.0
2040,NO,GasPowerPlantCC,-0.0
2050,NO,GasPowerPlantCC,0.0
2020,DK,GasPowerPlantCC,0.0
2030,DK,GasPowerPlantCC,-0.0
2040,DK,GasPowerPlantCC,0.0
2050,DK,GasPowerPlantCC,0.0
2020,UK,GasPowerPlantCC,-0.0
2030,UK,GasPowerPlantCC,-0.0
2040,UK,GasPowerPlantCC,0.0
2050,UK,GasPowerPlantCC,0.0
2020,DE,CoalCHPPlantCC,0.0
2030,DE,CoalCHPPlantCC,-0.0
2040,DE,CoalCHPPlantCC,0.0
2050,DE,CoalCHPPlantCC,-0.0
2020,FR,CoalCHPPlantCC,7.8990666666666645
2030,FR,CoalCHPPlantCC,7.8990666666666645
2040,FR,CoalCHPPlantCC,7.8990666666666645
2050,FR,CoalCHPPlantCC,7.8990666666666645
2020,NO,CoalCHPPlantCC,0.0
2030,NO,CoalCHPPlantCC,0.0
2040,NO,CoalCHPPlantCC,0.0
2050,NO,CoalCHPPlantCC,0.0
2020,DK,CoalCHPPlantCC,-0.0
2030,DK,CoalCHPPlantCC,-0.0
2040,DK,CoalCHPPlantCC,0.0
2050,DK,CoalCHPPlantCC,0.0
2020,UK,CoalCHPPlantCC,26.326293224264028
2030,UK,CoalCHPPlantCC,26.326293224264035
2040,UK,CoalCHPPlantCC,26.326293224264035
2050,UK,CoalCHPPlantCC,0.0
2020,DE,GasCHPPlantCC,39.36262405822075
2030,DE,GasCHPPlantCC,48.82162405822075
2040,DE,GasCHPPlantCC,103.75357405822076
2050,DE,GasCHPPlantCC,144.7938440582207
2020,FR,GasCHPPlantCC,0.8012885933333318
2030,FR,GasCHPPlantCC,7.643788593333332
2040,FR,GasCHPPlantCC,22.12305339802574
2050,FR,GasCHPPlantCC,32.992312500000004
2020,NO,GasCHPPlantCC,2.025
2030,NO,GasCHPPlantCC,2.327000000000001
2040,NO,GasCHPPlantCC,5.5821
2050,NO,GasCHPPlantCC,9.503796302811788
2020,DK,GasCHPPlantCC,8.079416666666667
2030,DK,GasCHPPlantCC,16.452749999999998
2040,DK,GasCHPPlantCC,23.81445
2050,DK,GasCHPPlantCC,30.93174
2020,UK,GasCHPPlantCC,-0.0
2030,UK,GasCHPPlantCC,8.240854779200003
2040,UK,GasCHPPlantCC,26.82945
2050,UK,GasCHPPlantCC,56.966337827325006
2020,DE,Power2Gas,27.752200278267306
2030,DE,Power2Gas,37.15412044849333
2040,DE,Power2Gas,45.46109586605263
2050,DE,Power2Gas,40.5893154954702
2020,FR,Power2Gas,17.418116651236804
2030,FR,Power2Gas,22.916666666666664
2040,FR,Power2Gas,37.28639725375332
2050,FR,Power2Gas,44.63966763995406
2020,NO,Power2Gas,7.200000000000001
2030,NO,Power2Gas,10.625
2040,NO,Power2Gas,10.435787668
2050,NO,Power2Gas,14.170072090312502
2020,DK,Power2Gas,8.1
2030,DK,Power2Gas,12.708333333333334
2040,DK,Power2Gas,20.4952477155
2050,DK,Power2Gas,16.8502477155
2020,UK,Power2Gas,13.5
2030,UK,Power2Gas,18.833333333333336
2040,UK,Power2Gas,32.81608011278651
2050,UK,Power2Gas,34.586464486249994
2020,DE,H2Car,-0.0
2030,DE,H2Car,-0.0
2040,DE,H2Car,-0.0
2050,DE,H2Car,0.0
2020,FR,H2Car,-0.0
2030,FR,H2Car,-0.0
2040,FR,H2Car,0.0
2050,FR,H2Car,0.0
2020,NO,H2Car,0.0
2030,NO,H2Car,0.0
2040,NO,H2Car,0.0
2050,NO,H2Car,0.0
2020,DK,H2Car,0.0
2030,DK,H2Car,0.0
2040,DK,H2Car,0.0
2050,DK,H2Car,0.0
2020,UK,H2Car,0.0
2030,UK,H2Car,0.0
2040,UK,H2Car,0.0
2050,UK,H2Car,0.0
2020,DE,BEV,-0.0
2030,DE,BEV,0.0
2040,DE,BEV,0.0
2050,DE,BEV,37.2492705
2020,FR,BEV,12.6
2030,FR,BEV,22.05
2040,FR,BEV,14.175
2050,FR,BEV,31.04105875
2020,NO,BEV,0.0
2030,NO,BEV,0.0
2040,NO,BEV,0.0
2050,NO,BEV,5.121774693750001
2020,DK,BEV,0.0
2030,DK,BEV,0.0
2040,DK,BEV,0.0
2050,DK,BEV,5.587390575000001
2020,UK,BEV,15.3
2030,UK,BEV,26.775
2040,UK,BEV,21.6506475
2050,UK,BEV,27.936952875
2020,DE,LPGCar,24.492
2030,DE,LPGCar,41.367000000000004
2040,DE,LPGCar,32.39067
2050,DE,LPGCar,15.51567
2020,FR,LPGCar,14.4
2030,FR,LPGCar,25.200000000000003
2040,FR,LPGCar,25.220075
2050,FR,LPGCar,14.420075
2020,NO,LPGCar,3.6
2030,NO,LPGCar,6.300000000000001
2040,NO,LPGCar,4.453717125000001
2050,NO,LPGCar,1.7537171250000005
2020,DK,LPGCar,3.6738000000000004
2030,DK,LPGCar,6.373800000000001
2040,DK,LPGCar,4.8586005000000005
2050,DK,LPGCar,2.1586005000000004
2020,UK,LPGCar,11.700000000000001
2030,UK,LPGCar,20.475
2040,UK,LPGCar,17.020575
2050,UK,LPGCar,8.245575
2020,DE,BiomassGenerator,18.0
2030,DE,BiomassGenerator,18.0
2040,DE,BiomassGenerator,13.5
2050,DE,BiomassGenerator,6.75
2020,FR,BiomassGenerator,9.0
2030,FR,BiomassGenerator,9.0
2040,FR,BiomassGenerator,6.75
2050,FR,BiomassGenerator,3.375
2020,NO,BiomassGenerator,4.5
2030,NO,BiomassGenerator,4.5
2040,NO,BiomassGenerator,3.375
2050,NO,BiomassGenerator,1.6875
2020,DK,BiomassGenerator,4.5
2030,DK,BiomassGenerator,4.5
2040,DK,BiomassGenerator,3.375
2050,DK,BiomassGenerator,1.6875
2020,UK,BiomassGenerator,9.0
2030,UK,BiomassGenerator,9.0
2040,UK,BiomassGenerator,6.75
2050,UK,BiomassGenerator,3.375
2020,DE,BECCS,0.0
2030,DE,BECCS,0.0
2040,DE,BECCS,0.0
2050,DE,BECCS,0.0
2020,FR,BECCS,0.0
2030,FR,BECCS,0.0
2040,FR,BECCS,0.0
2050,FR,BECCS,0.0
2020,NO,BECCS,0.0
2030,NO,BECCS,0.0
2040,NO,BECCS,0.0
2050,NO,BECCS,0.0
2020,DK,BECCS,0.0
2030,DK,BECCS,0.0
2040,DK,BECCS,0.0
2050,DK,BECCS,0.0
2020,UK,BECCS,0.0
2030,UK,BECCS,0.0
2040,UK,BECCS,0.0
2050,UK,BECCS,0.0
2020,DE,WindOnshore,65.0
2030,DE,WindOnshore,82.0
2040,DE,WindOnshore,99.0
2050,DE,WindOnshore,130.0
2020,FR,WindOnshore,84.0
2030,FR,WindOnshore,106.0
2040,FR,WindOnshore,140.0
2050,FR,WindOnshore,180.0
2020,NO,WindOnshore,24.225
2030,NO,WindOnshore,33.0
2040,NO,WindOnshore,39.0
2050,NO,WindOnshore,46.0
2020,DK,WindOnshore,35.8375
2030,DK,WindOnshore,49.0
2040,DK,WindOnshore,59.0
2050,DK,WindOnshore,70.0
2020,UK,WindOnshore,86.0
2030,UK,WindOnshore,113.0
2040,UK,WindOnshore,151.0
2050,UK,WindOnshore,210.0
2020,DE,ElectricHeater,-0.0
2030,DE,ElectricHeater,0.0
2040,DE,ElectricHeater,-0.0
2050,DE,ElectricHeater,42.3829665
2020,FR,ElectricHeater,-0.0
2030,FR,ElectricHeater,-0.0
2040,FR,ElectricHeater,-0.0
2050,FR,ElectricHeater,20.767792500000002
2020,NO,ElectricHeater,0.0
2030,NO,ElectricHeater,0.0
2040,NO,ElectricHeater,0.0
2050,NO,ElectricHeater,5.3945325
2020,DK,ElectricHeater,0.0
2030,DK,ElectricHeater,-0.0
2040,DK,ElectricHeater,-0.0
2050,DK,ElectricHeater,20.142675000000004
2020,UK,ElectricHeater,0.0
2030,UK,ElectricHeater,0.0
2040,UK,ElectricHeater,3.5947876570402135
2050,UK,ElectricHeater,53.363039625
2020,DE,WindOffshore,13.0
2030,DE,WindOffshore,21.0
2040,DE,WindOffshore,32.0
2050,DE,WindOffshore,45.0
2020,FR,WindOffshore,6.0
2030,FR,WindOffshore,11.0
2040,FR,WindOffshore,25.0
2050,FR,WindOffshore,24.0
2020,NO,WindOffshore,-0.0
2030,NO,WindOffshore,5.0
2040,NO,WindOffshore,8.0
2050,NO,WindOffshore,30.0
2020,DK,WindOffshore,-0.0
2030,DK,WindOffshore,7.0
2040,DK,WindOffshore,12.0
2050,DK,WindOffshore,30.0
2020,UK,WindOffshore,4.0
2030,UK,WindOffshore,7.0
2040,UK,WindOffshore,20.0
2050,UK,WindOffshore,30.0
